"species"	"month"	"year"	"age.years"	"ind.code"	"Plot"	"Subplot"	"species.group"	"Trunks"	"Total.height.m"	"crown.diameter1.m"	"crown.diameter2.m"	"crown.height.m"	"species.status"	"DBH.cm"	"RCD.cm"
"Alchornea triplinervia"	"August"	2019	8.25	"1323al.sp.r1"	1	3	"filling"	1	11.5	2.83	3.33	5.3	1	12.96	13.566203216689
"Alchornea triplinervia"	"June"	2011	0.5	"1324al.sp"	1	3	"filling"	1	0.55	0.34	0.6	0.2	1	NA	1.69
"Alchornea triplinervia"	"November"	2011	1	"1324al.sp"	1	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2012	0.5	"1324al.sp.r3"	1	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"November"	2012	0.25	"1324al.sp.r4"	1	3	"filling"	1	0.55	0.17	0.18	0.5	1	NA	0.58
"Alchornea triplinervia"	"May"	2013	0.75	"1324al.sp.r4"	1	3	"filling"	1	0.5	0.4	0.31	0.4	1	NA	0.69
"Alchornea triplinervia"	"November"	2013	1.25	"1324al.sp.r4"	1	3	"filling"	1	0.15	0.08	0.1	0.1	1	NA	0.23
"Alchornea triplinervia"	"June"	2014	1.75	"1324al.sp.r4"	1	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"December"	2014	2.25	"1324al.sp.r4"	1	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"August"	2019	6.75	"1324al.sp.r4"	1	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2011	0.25	"133al.sp.r1"	1	1	"filling"	1	0.6	0.23	0.2	0.25	1	NA	0.91
"Alchornea triplinervia"	"November"	2011	0.75	"133al.sp.r1"	1	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2012	0.5	"133al.sp.r3"	1	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"November"	2012	0.25	"133al.sp.r4"	1	1	"filling"	1	0.5	0.1	0.1	0.45	1	NA	0.66
"Alchornea triplinervia"	"May"	2013	0.75	"133al.sp.r4"	1	1	"filling"	1	0.6	0.3	0.36	0.5	1	NA	1.11
"Alchornea triplinervia"	"November"	2013	1.25	"133al.sp.r4"	1	1	"filling"	1	0.15	0.08	0.07	0.1	1	NA	1.27
"Alchornea triplinervia"	"June"	2014	1.75	"133al.sp.r4"	1	1	"filling"	1	0.8	0.4	0.53	0.4	1	NA	1.27
"Alchornea triplinervia"	"December"	2014	2.25	"133al.sp.r4"	1	1	"filling"	1	1.3	1	1.04	1	1	NA	2.59
"Alchornea triplinervia"	"August"	2019	6.75	"133al.sp.r4"	1	1	"filling"	1	8.4	5.4	4.15	5.7	1	10.0086212836734	11.4303456834271
"Alchornea triplinervia"	"June"	2011	0.5	"134al.sp"	1	1	"filling"	1	0.65	0.65	0.6	0.3	1	NA	1.75
"Alchornea triplinervia"	"November"	2011	1	"134al.sp"	1	1	"filling"	1	0.51	0.14	0.34	0.3	1	NA	0.23
"Alchornea triplinervia"	"June"	2012	1.5	"134al.sp"	1	1	"filling"	1	1.4	0.46	0.62	0.9	1	NA	2.83
"Alchornea triplinervia"	"November"	2012	2	"134al.sp"	1	1	"filling"	1	3.05	1.21	1.5	2.1	1	NA	7.91
"Alchornea triplinervia"	"May"	2013	2.5	"134al.sp"	1	1	"filling"	1	4	1.66	2.2	2.4	1	NA	10.09
"Alchornea triplinervia"	"November"	2013	3	"134al.sp"	1	1	"filling"	1	4.1	1	1.24	1.8	1	5.03	10.79
"Alchornea triplinervia"	"June"	2014	3.5	"134al.sp"	1	1	"filling"	1	5.1	2.7	1.82	2	1	6.05	11.77
"Alchornea triplinervia"	"December"	2014	4	"134al.sp"	1	1	"filling"	1	6.75	3.14	2.86	3.25	1	NA	12.06
"Alchornea triplinervia"	"August"	2019	8.5	"134al.sp"	1	1	"filling"	1	9.9	2.8	4.3	4.9	1	12.5440025510201	13.2651536494795
"Alchornea triplinervia"	"June"	2011	0.5	"135al.sp"	1	1	"filling"	1	0.85	0.35	0.6	0.6	1	NA	1.72
"Alchornea triplinervia"	"November"	2011	1	"135al.sp"	1	1	"filling"	1	0.33	0.35	0.37	0.15	1	NA	0.53
"Alchornea triplinervia"	"June"	2012	1.5	"135al.sp"	1	1	"filling"	1	1.65	0.87	0.79	0.8	1	NA	2.38
"Alchornea triplinervia"	"November"	2012	2	"135al.sp"	1	1	"filling"	1	3.15	1.76	1.5	1.2	1	NA	4.84
"Alchornea triplinervia"	"May"	2013	2.5	"135al.sp"	1	1	"filling"	1	4.1	2.1	1.5	2.5	1	NA	6.36
"Alchornea triplinervia"	"November"	2013	3	"135al.sp"	1	1	"filling"	1	3.8	1.72	1.51	2.5	1	NA	6.48
"Alchornea triplinervia"	"June"	2014	3.5	"135al.sp"	1	1	"filling"	1	4.25	1.7	1.68	2.5	1	NA	6.14
"Alchornea triplinervia"	"December"	2014	4	"135al.sp"	1	1	"filling"	1	4.1	2.72	2.42	2.75	1	NA	12.32
"Alchornea triplinervia"	"August"	2019	8.5	"135al.sp"	1	1	"filling"	1	6.5	4.65	3.8	2.3	1	12.4350834335761	13.1863309229273
"Alchornea triplinervia"	"June"	2011	0.5	"137al.sp"	1	1	"filling"	1	1.4	0.8	0.4	0.3	1	NA	2.7
"Alchornea triplinervia"	"November"	2011	1	"137al.sp"	1	1	"filling"	1	0.5	0.27	0.5	0.25	1	NA	0.66
"Alchornea triplinervia"	"June"	2012	1.5	"137al.sp"	1	1	"filling"	1	1.75	0.64	0.46	0.8	1	NA	3.18
"Alchornea triplinervia"	"November"	2012	2	"137al.sp"	1	1	"filling"	1	2.6	1.7	1.23	1.5	1	NA	5.29
"Alchornea triplinervia"	"May"	2013	2.5	"137al.sp"	1	1	"filling"	1	3.4	2.6	1.42	2	1	NA	7.41
"Alchornea triplinervia"	"November"	2013	3	"137al.sp"	1	1	"filling"	1	3.2	2.1	1.4	1.4	1	NA	7.55
"Alchornea triplinervia"	"June"	2014	3.5	"137al.sp"	1	1	"filling"	1	5.1	3.34	1.9	1.75	1	5.86	8.26
"Alchornea triplinervia"	"December"	2014	4	"137al.sp"	1	1	"filling"	1	7.25	3.92	2.6	3.25	1	7.07	10.78
"Alchornea triplinervia"	"August"	2019	8.5	"137al.sp"	1	1	"filling"	1	9.3	2.65	4.2	3.4	1	11.49	12.5023917320677
"Alchornea triplinervia"	"June"	2011	0.5	"138al.sp"	1	1	"filling"	1	0.65	0.36	0.34	0.25	1	NA	1.14
"Alchornea triplinervia"	"November"	2011	1	"138al.sp"	1	1	"filling"	1	0.2	0.18	0.24	0.1	1	NA	0.41
"Alchornea triplinervia"	"June"	2012	1.5	"138al.sp"	1	1	"filling"	1	0.5	0.17	0.12	0.2	1	NA	0.84
"Alchornea triplinervia"	"November"	2012	2	"138al.sp"	1	1	"filling"	1	1	0.76	0.82	0.8	1	NA	1.81
"Alchornea triplinervia"	"May"	2013	2.5	"138al.sp"	1	1	"filling"	1	1.95	1.5	1.22	1.2	1	NA	3.37
"Alchornea triplinervia"	"November"	2013	3	"138al.sp"	1	1	"filling"	1	1.4	1	0.9	0.7	1	NA	4.14
"Alchornea triplinervia"	"June"	2014	3.5	"138al.sp"	1	1	"filling"	1	3.4	2.15	1.4	1	1	NA	5.19
"Alchornea triplinervia"	"December"	2014	4	"138al.sp"	1	1	"filling"	1	4.25	2.36	1.61	2	1	NA	6.57
"Alchornea triplinervia"	"August"	2019	8.5	"138al.sp"	1	1	"filling"	1	8.4	2.95	3.3	3	1	8.59	10.4037160141075
"Alchornea triplinervia"	"June"	2011	0.5	"139al.sp"	1	2	"filling"	1	0.8	0.23	0.29	0.5	1	NA	1.22
"Alchornea triplinervia"	"November"	2011	1	"139al.sp"	1	2	"filling"	1	0.28	0.22	0.17	0.16	1	NA	0.53
"Alchornea triplinervia"	"June"	2012	1.5	"139al.sp"	1	2	"filling"	1	1.35	0.4	0.37	0.8	1	NA	2.26
"Alchornea triplinervia"	"November"	2012	2	"139al.sp"	1	2	"filling"	1	2.45	1.1	0.6	1.5	1	NA	4.61
"Alchornea triplinervia"	"May"	2013	2.5	"139al.sp"	1	2	"filling"	1	2.75	1.41	0.9	1.5	1	NA	6.24
"Alchornea triplinervia"	"November"	2013	3	"139al.sp"	1	2	"filling"	1	2.1	0.5	0.44	1.5	1	NA	6.18
"Alchornea triplinervia"	"June"	2014	3.5	"139al.sp"	1	2	"filling"	1	3.05	1.3	1.43	1.25	1	NA	7.21
"Alchornea triplinervia"	"December"	2014	4	"139al.sp"	1	2	"filling"	1	4.3	2.03	1.75	2.25	1	NA	9.37
"Alchornea triplinervia"	"August"	2019	8.5	"139al.sp"	1	2	"filling"	1	10.6	4.26	4.76	6.2	1	18.3613316510541	17.4750458307295
"Alchornea triplinervia"	"June"	2011	0.5	"2411al.sp"	2	2	"filling"	1	0.62	0.28	0.4	0.4	1	NA	1.56
"Alchornea triplinervia"	"November"	2011	1	"2411al.sp"	2	2	"filling"	1	0.45	NA	NA	NA	1	NA	1.59
"Alchornea triplinervia"	"June"	2012	0.5	"2411al.sp.r3"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"November"	2012	0.25	"2411al.sp.r4"	2	2	"filling"	1	0.25	0.17	0.09	0.2	1	NA	0.51
"Alchornea triplinervia"	"May"	2013	0.75	"2411al.sp.r4"	2	2	"filling"	1	0.4	0.21	0.29	0.35	1	NA	0.97
"Alchornea triplinervia"	"November"	2013	1.25	"2411al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2014	1.75	"2411al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"December"	2014	2.25	"2411al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"August"	2019	6.75	"2411al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2011	0.5	"2412al.sp"	2	2	"filling"	1	0.83	0.43	0.42	0.4	1	NA	1.51
"Alchornea triplinervia"	"November"	2011	1	"2412al.sp"	2	2	"filling"	1	0.35	0.37	0.27	0.2	1	NA	0.7
"Alchornea triplinervia"	"June"	2012	1.5	"2412al.sp"	2	2	"filling"	1	1.9	0.89	1.38	1.1	1	NA	3.4
"Alchornea triplinervia"	"November"	2012	2	"2412al.sp"	2	2	"filling"	1	3.4	2.4	2	2	1	NA	6.03
"Alchornea triplinervia"	"May"	2013	2.5	"2412al.sp"	2	2	"filling"	1	4.5	2.4	1.56	2	1	5.41	7.79
"Alchornea triplinervia"	"November"	2013	3	"2412al.sp"	2	2	"filling"	1	3.6	1.02	1.9	1.75	1	6.11	8.18
"Alchornea triplinervia"	"June"	2014	3.5	"2412al.sp"	2	2	"filling"	1	4.95	2.23	2.92	2.75	1	7.38	9.73
"Alchornea triplinervia"	"December"	2014	4	"2412al.sp"	2	2	"filling"	1	6.25	2.83	3.51	3	1	8.85	10.61
"Alchornea triplinervia"	"August"	2019	8.5	"2412al.sp"	2	2	"filling"	1	12	4.63	4.84	3.8	1	13.53	13.9787015474605
"Alchornea triplinervia"	"June"	2011	0.5	"2413al.sp"	2	2	"filling"	1	0.55	0.38	0.4	0.35	1	NA	0.36
"Alchornea triplinervia"	"November"	2011	1	"2413al.sp"	2	2	"filling"	1	0.4	0.16	0.14	0.3	1	NA	0.55
"Alchornea triplinervia"	"June"	2012	1.5	"2413al.sp"	2	2	"filling"	1	1.15	0.26	0.3	0.7	1	NA	1.9
"Alchornea triplinervia"	"November"	2012	2	"2413al.sp"	2	2	"filling"	1	1.9	0.52	0.79	1.15	1	NA	3.28
"Alchornea triplinervia"	"May"	2013	2.5	"2413al.sp"	2	2	"filling"	1	1.85	1.02	1.09	1.1	1	NA	4.3
"Alchornea triplinervia"	"November"	2013	3	"2413al.sp"	2	2	"filling"	1	2.7	0.85	0.93	1.2	1	NA	5.71
"Alchornea triplinervia"	"June"	2014	3.5	"2413al.sp"	2	2	"filling"	1	3.8	1.03	1.31	1.25	1	NA	5.14
"Alchornea triplinervia"	"December"	2014	4	"2413al.sp"	2	2	"filling"	1	5.8	1.15	1.1	2	1	NA	7.53
"Alchornea triplinervia"	"August"	2019	8.5	"2413al.sp"	2	2	"filling"	1	9.3	1.15	1.62	6	1	7.48	10.19
"Alchornea triplinervia"	"June"	2011	0.5	"2415al.sp"	2	2	"filling"	1	0.52	NA	0.19	0.29	1	NA	0.8
"Alchornea triplinervia"	"November"	2011	1	"2415al.sp"	2	2	"filling"	1	NA	NA	NA	NA	1	NA	0.99
"Alchornea triplinervia"	"June"	2012	0.5	"2415al.sp.r3"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"November"	2012	0.25	"2415al.sp.r4"	2	2	"filling"	1	0.4	0.02	0.03	0.35	1	NA	0.56
"Alchornea triplinervia"	"May"	2013	0.75	"2415al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"November"	2013	1.25	"2415al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2014	1.75	"2415al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"December"	2014	2.25	"2415al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"August"	2019	6.75	"2415al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2011	0.5	"2416al.sp"	2	2	"filling"	1	0.5	0.18	0.33	0.25	1	NA	1.24
"Alchornea triplinervia"	"November"	2011	1	"2416al.sp"	2	2	"filling"	1	0.5	NA	NA	NA	1	NA	1.35
"Alchornea triplinervia"	"June"	2012	0.5	"2416al.sp.r3"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"November"	2012	0.25	"2416al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"May"	2013	0.75	"2416al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"November"	2013	1.25	"2416al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2014	1.75	"2416al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"December"	2014	2.25	"2416al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"August"	2019	6.75	"2416al.sp.r4"	2	2	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2011	0.5	"2417al.sp"	2	3	"filling"	1	0.36	0.05	0.04	0.12	1	NA	0.62
"Alchornea triplinervia"	"November"	2011	0.25	"2417al.sp.r2"	2	3	"filling"	1	0.22	0.11	0.11	0.2	1	NA	0.61
"Alchornea triplinervia"	"June"	2012	0.75	"2417al.sp.r2"	2	3	"filling"	1	0.45	0.13	0.14	0.4	1	NA	0.81
"Alchornea triplinervia"	"November"	2012	1.25	"2417al.sp.r2"	2	3	"filling"	1	0.75	0.26	0.6	0.6	1	NA	1.43
"Alchornea triplinervia"	"May"	2013	1.75	"2417al.sp.r2"	2	3	"filling"	1	1.7	0.47	0.55	1.25	1	NA	2.54
"Alchornea triplinervia"	"November"	2013	2.25	"2417al.sp.r2"	2	3	"filling"	1	1.55	0.37	0.4	1.4	1	NA	2.97
"Alchornea triplinervia"	"June"	2014	2.75	"2417al.sp.r2"	2	3	"filling"	1	2.45	1.06	1.2	1.25	1	NA	3.93
"Alchornea triplinervia"	"December"	2014	3.25	"2417al.sp.r2"	2	3	"filling"	1	3.25	0.85	1.6	1.75	1	NA	7.77
"Alchornea triplinervia"	"August"	2019	7.75	"2417al.sp.r2"	2	3	"filling"	1	11.3	3.53	3.9	7.4	1	13.6522012877045	14.0671363320153
"Alchornea triplinervia"	"June"	2011	0.5	"2419al.sp"	2	3	"filling"	1	0.95	0.4	0.46	0.5	1	NA	1.71
"Alchornea triplinervia"	"November"	2011	1	"2419al.sp"	2	3	"filling"	1	0.55	0.19	0.23	0.25	1	NA	0.8
"Alchornea triplinervia"	"June"	2012	1.5	"2419al.sp"	2	3	"filling"	1	2.05	0.51	0.94	1.3	1	NA	2.95
"Alchornea triplinervia"	"November"	2012	2	"2419al.sp"	2	3	"filling"	1	3.1	0.43	0.94	1.7	1	NA	5.12
"Alchornea triplinervia"	"May"	2013	2.5	"2419al.sp"	2	3	"filling"	1	4	1.44	1.58	2.4	1	NA	6.85
"Alchornea triplinervia"	"November"	2013	3	"2419al.sp"	2	3	"filling"	1	3.2	1.5	1.27	2.5	1	NA	5.17
"Alchornea triplinervia"	"June"	2014	3.5	"2419al.sp"	2	3	"filling"	1	6.15	1.62	2.23	2.5	1	6.37	8.56
"Alchornea triplinervia"	"December"	2014	4	"2419al.sp"	2	3	"filling"	1	7.3	2	2.6	3	1	7.58	11.05
"Alchornea triplinervia"	"August"	2019	8.5	"2419al.sp"	2	3	"filling"	1	11.5	3.17	2.31	3.2	1	11.3	12.3648922884772
"Alchornea triplinervia"	"June"	2011	0.25	"241al.sp.r1"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"November"	2011	0.25	"241al.sp.r2"	2	1	"filling"	1	0.65	0.18	0.13	0.5	1	NA	1.05
"Alchornea triplinervia"	"June"	2012	0.75	"241al.sp.r2"	2	1	"filling"	1	1.15	0.57	0.7	0.6	1	NA	2.8
"Alchornea triplinervia"	"November"	2012	1.25	"241al.sp.r2"	2	1	"filling"	1	2	1	1.4	0.9	1	NA	4.15
"Alchornea triplinervia"	"May"	2013	1.75	"241al.sp.r2"	2	1	"filling"	1	2.6	1.67	2	1.3	1	NA	6.07
"Alchornea triplinervia"	"November"	2013	2.25	"241al.sp.r2"	2	1	"filling"	1	0.2	0.35	0.32	0.05	1	NA	0.52
"Alchornea triplinervia"	"June"	2014	2.75	"241al.sp.r2"	2	1	"filling"	1	2.5	1.9	1.81	0.7	1	NA	3.43
"Alchornea triplinervia"	"December"	2014	3.25	"241al.sp.r2"	2	1	"filling"	1	3.7	3.08	2.47	1.2	1	NA	5.66
"Alchornea triplinervia"	"August"	2019	7.75	"241al.sp.r2"	2	1	"filling"	1	10.7	4.58	2.97	6.8	1	15.6565641186053	15.5176561951855
"Alchornea triplinervia"	"June"	2011	0.5	"2420al.sp"	2	3	"filling"	1	0.9	0.49	0.55	0.35	1	NA	1.96
"Alchornea triplinervia"	"November"	2011	1	"2420al.sp"	2	3	"filling"	1	0.4	0.28	0.36	0.25	1	NA	0.36
"Alchornea triplinervia"	"June"	2012	1.5	"2420al.sp"	2	3	"filling"	1	1.6	0.42	0.44	0.4	1	NA	2.43
"Alchornea triplinervia"	"November"	2012	2	"2420al.sp"	2	3	"filling"	1	2.8	0.8	1.22	1.2	1	NA	4.9
"Alchornea triplinervia"	"May"	2013	2.5	"2420al.sp"	2	3	"filling"	1	4.1	1.18	1.32	2.5	1	NA	5.72
"Alchornea triplinervia"	"November"	2013	3	"2420al.sp"	2	3	"filling"	1	3.4	1.1	1.35	2.2	1	NA	6.52
"Alchornea triplinervia"	"June"	2014	3.5	"2420al.sp"	2	3	"filling"	1	5	1.8	1.9	1.75	1	6.18	7.42
"Alchornea triplinervia"	"December"	2014	4	"2420al.sp"	2	3	"filling"	1	6.25	2.5	2.2	3	1	7.64	10.01
"Alchornea triplinervia"	"August"	2019	8.5	"2420al.sp"	2	3	"filling"	1	9.7	3.86	4.03	4.6	1	13.69	14.0944905525893
"Alchornea triplinervia"	"June"	2011	0.5	"2421al.sp"	2	3	"filling"	1	0.9	0.77	0.4	0.35	1	NA	1.73
"Alchornea triplinervia"	"November"	2011	1	"2421al.sp"	2	3	"filling"	1	0.35	0.28	0.22	0.15	1	NA	0.6
"Alchornea triplinervia"	"June"	2012	1.5	"2421al.sp"	2	3	"filling"	1	0.95	0.6	0.6	0.65	1	NA	1.34
"Alchornea triplinervia"	"November"	2012	2	"2421al.sp"	2	3	"filling"	1	2.15	1	0.81	1.4	1	NA	3.41
"Alchornea triplinervia"	"May"	2013	2.5	"2421al.sp"	2	3	"filling"	1	2.5	1.36	1.34	1.4	1	NA	4.43
"Alchornea triplinervia"	"November"	2013	3	"2421al.sp"	2	3	"filling"	1	2.3	1.2	1	1.35	1	NA	4.92
"Alchornea triplinervia"	"June"	2014	3.5	"2421al.sp"	2	3	"filling"	1	3.4	2.12	1.93	2.5	1	NA	6.47
"Alchornea triplinervia"	"December"	2014	4	"2421al.sp"	2	3	"filling"	1	4	2.6	2.78	2	1	NA	8.1
"Alchornea triplinervia"	"August"	2019	8.5	"2421al.sp"	2	3	"filling"	1	10.6	4.73	4.32	5	1	13.3969772710115	13.8824354884036
"Alchornea triplinervia"	"June"	2011	0.5	"2423al.sp"	2	3	"filling"	1	0.57	0.29	0.17	0.15	1	NA	1.56
"Alchornea triplinervia"	"November"	2011	1	"2423al.sp"	2	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2012	0.5	"2423al.sp.r3"	2	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"November"	2012	0.25	"2423al.sp.r4"	2	3	"filling"	1	0.5	0.06	0.09	0.45	1	NA	0.56
"Alchornea triplinervia"	"May"	2013	0.75	"2423al.sp.r4"	2	3	"filling"	1	0.5	1.07	0.13	0.45	1	NA	0.78
"Alchornea triplinervia"	"November"	2013	1.25	"2423al.sp.r4"	2	3	"filling"	1	0.1	0.05	0.05	0.05	1	NA	0.74
"Alchornea triplinervia"	"June"	2014	1.75	"2423al.sp.r4"	2	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"December"	2014	2.25	"2423al.sp.r4"	2	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"August"	2019	6.75	"2423al.sp.r4"	2	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2011	0.5	"2424al.sp"	2	3	"filling"	1	0.9	0.16	0.28	0.55	1	NA	1.43
"Alchornea triplinervia"	"November"	2011	1	"2424al.sp"	2	3	"filling"	1	0.3	0.28	0.15	0.12	1	NA	0.35
"Alchornea triplinervia"	"June"	2012	1.5	"2424al.sp"	2	3	"filling"	1	1.3	0.7	0.5	0.95	1	NA	2.23
"Alchornea triplinervia"	"November"	2012	2	"2424al.sp"	2	3	"filling"	1	2.2	1.2	0.6	1.3	1	NA	4.06
"Alchornea triplinervia"	"May"	2013	2.5	"2424al.sp"	2	3	"filling"	1	2.75	1.54	0.58	1.75	1	NA	5.5
"Alchornea triplinervia"	"November"	2013	3	"2424al.sp"	2	3	"filling"	1	2.8	1.8	1.2	1.3	1	NA	5.94
"Alchornea triplinervia"	"June"	2014	3.5	"2424al.sp"	2	3	"filling"	1	3.7	2.93	1.4	2	1	NA	7.01
"Alchornea triplinervia"	"December"	2014	4	"2424al.sp"	2	3	"filling"	1	5.6	3.1	1.64	2.75	1	6.05	9.01
"Alchornea triplinervia"	"August"	2019	8.5	"2424al.sp"	2	3	"filling"	1	8.7	2.86	3.67	3	1	10.98	12.1333142782196
"Alchornea triplinervia"	"June"	2011	0.5	"243al.sp"	2	1	"filling"	1	0.7	0.49	0.42	0.5	1	NA	1.32
"Alchornea triplinervia"	"November"	2011	1	"243al.sp"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2012	0.5	"243al.sp.r3"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"November"	2012	0.25	"243al.sp.r4"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"May"	2013	0.75	"243al.sp.r4"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"November"	2013	1.25	"243al.sp.r4"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2014	1.75	"243al.sp.r4"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"December"	2014	2.25	"243al.sp.r4"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"August"	2019	6.75	"243al.sp.r4"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2011	0.5	"244al.sp"	2	1	"filling"	1	0.55	0.28	0.37	0.25	1	NA	1.95
"Alchornea triplinervia"	"November"	2011	1	"244al.sp"	2	1	"filling"	1	0.1	0.06	0.07	0.05	1	NA	0.19
"Alchornea triplinervia"	"June"	2012	1.5	"244al.sp"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"November"	2012	2	"244al.sp"	2	1	"filling"	1	0.3	0.09	0.1	0.25	1	NA	0.66
"Alchornea triplinervia"	"May"	2013	2.5	"244al.sp"	2	1	"filling"	1	0.7	0.22	0.2	0.65	1	NA	0.8
"Alchornea triplinervia"	"November"	2013	3	"244al.sp"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2014	3.5	"244al.sp"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"December"	2014	4	"244al.sp"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"August"	2019	8.5	"244al.sp"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2011	0.5	"245al.sp"	2	1	"filling"	1	0.48	0.34	0.3	0.03	1	NA	1.02
"Alchornea triplinervia"	"November"	2011	1	"245al.sp"	2	1	"filling"	1	0.05	NA	NA	NA	1	NA	1.15
"Alchornea triplinervia"	"June"	2012	0.5	"245al.sp.r3"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"November"	2012	0.25	"245al.sp.r4"	2	1	"filling"	1	0.4	0.07	0.1	0.35	1	NA	0.55
"Alchornea triplinervia"	"May"	2013	0.75	"245al.sp.r4"	2	1	"filling"	1	0.4	0.11	0.21	0.3	1	NA	0.54
"Alchornea triplinervia"	"November"	2013	1.25	"245al.sp.r4"	2	1	"filling"	1	0.05	0.03	0.02	0.03	1	NA	0.52
"Alchornea triplinervia"	"June"	2014	1.75	"245al.sp.r4"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"December"	2014	2.25	"245al.sp.r4"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"August"	2019	6.75	"245al.sp.r4"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2011	0.5	"247al.sp"	2	1	"filling"	1	0.75	0.36	0.4	0.3	1	NA	1.33
"Alchornea triplinervia"	"November"	2011	1	"247al.sp"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"June"	2012	0.5	"247al.sp.r3"	2	1	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Alchornea triplinervia"	"November"	2012	0.25	"247al.sp.r4"	2	1	"filling"	1	0.35	0.07	0.09	0.3	1	NA	0.58
